turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,987434ee-37a3-4f08-945a-ec91f67209ed,being at work during the day,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.05,-0.05,25,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,98f2698c-f4ea-4a01-a46e-735782dc6105,needing a drink but wanting to avoid a sugar crash,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.05,-0.05,26,False,False,
1,early,surface_tension,1d56c67e-0b4c-4e5e-9591-214e9661dd63,avoid energy crash after drinking,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.05,-0.05,27,False,False,
1,early,surface_tension,1d56c67e-0b4c-4e5e-9591-214e9661dd63,avoid energy crash after drinking,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.05,-0.05,27,False,False,
