turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,9322de03-6503-4af9-96ce-7544e17e8d75,being at work during the day,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.3,-0.3,46,False,False,
1,early,surface_tension,16d63f75-d24d-46bb-baec-ccbe12fef3da,growing bored with plain water,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.3,-0.3,47,False,False,
1,early,surface_tension,16d63f75-d24d-46bb-baec-ccbe12fef3da,growing bored with plain water,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.3,-0.3,47,False,False,
1,early,surface_tension,16d63f75-d24d-46bb-baec-ccbe12fef3da,growing bored with plain water,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.3,-0.3,47,False,False,
1,early,surface_tension,16d63f75-d24d-46bb-baec-ccbe12fef3da,growing bored with plain water,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.3,-0.3,47,False,False,
