turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_89029f9e880e,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.15,0.15,16,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_ef3339479447,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.15,0.15,17,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.llm.charge.positive,True,0.1,0.1,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_cf3da4c20ad8,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.1,0.1,20,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_1e5cd5795d9b,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.15,0.15,18,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.15,0.15,19,False,False,
1,unknown,ascend,slot_34cebb9d29ba,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.15,0.15,19,False,False,
