turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,ascend,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,2a22a8eb-f9aa-4e2d-9dea-2761348c98df,need for an energy boost,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.fan_in,2,0.033,0.066,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.focus.count.high,False,-0.8,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.has_attribute_foundation.true,True,0.2,0.2,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.516,0.516,2,False,False,
1,early,ascend,slot_fb3d5695e955,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_dd82f4cee3e5,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_fb44102fc634,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_9ffc4515685a,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_d58641fc0a59,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.gap.below.true,True,0.3,0.3,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.recency,0.0,0.25,0.0,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,interview.strategy.self_count,0.0,-0.15,-0.0,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.has_attribute_foundation.false,True,0.25,0.25,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.has_attribute_foundation.true,False,-0.2,0.0,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,meta.saturation.conversation.high,False,-0.4,0.0,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,meta.saturation.canonical.high,True,-0.3,-0.3,1.4,0.0,0.25,0.35,6,False,False,
1,early,ground,2a22a8eb-f9aa-4e2d-9dea-2761348c98df,need for an energy boost,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,slot_fb3d5695e955,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,slot_dd82f4cee3e5,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,slot_fb44102fc634,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,slot_9ffc4515685a,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,slot_d58641fc0a59,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,bridge,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,2a22a8eb-f9aa-4e2d-9dea-2761348c98df,need for an energy boost,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,slot_fb3d5695e955,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,slot_dd82f4cee3e5,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,slot_fb44102fc634,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,slot_9ffc4515685a,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,bridge,slot_d58641fc0a59,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.level.skip
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.branching_deficit,1.0,0.25,0.25,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.recency,0.0,0.15,0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.exhaustion,0.0,-0.3,-0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,response.semantic.llm.engagement.high,False,0.1,0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,interview.strategy.self_count,0.0,-0.5,-0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.has_attribute_foundation.true,False,0.1,0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,convgraph.node.chain.has_terminal_apex.true,False,0.5,0.0,1.4,0.1,0.25,0.45,3,False,False,
1,early,branch,2a22a8eb-f9aa-4e2d-9dea-2761348c98df,need for an energy boost,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,convgraph.node.chain.branching_deficit,0.33333333333333337,0.25,0.08333333333333334,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,convgraph.node.recency,0.0,0.15,0.0,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,convgraph.node.exhaustion,0.0,-0.3,-0.0,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,response.semantic.llm.engagement.high,False,0.1,0.0,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,interview.strategy.self_count,0.0,-0.5,-0.0,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,convgraph.node.chain.has_attribute_foundation.true,True,0.1,0.1,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,4057aabb-4d44-48bf-badc-f1a90abba3a3,availability in break room,convgraph.node.chain.has_terminal_apex.true,False,0.5,0.0,1.4,0.1,0.183333,0.356667,4,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,convgraph.node.chain.branching_deficit,0.33333333333333337,0.25,0.08333333333333334,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,convgraph.node.recency,0.0,0.15,0.0,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,convgraph.node.exhaustion,0.0,-0.3,-0.0,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,response.semantic.llm.engagement.high,False,0.1,0.0,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,interview.strategy.self_count,0.0,-0.5,-0.0,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,convgraph.node.chain.has_attribute_foundation.true,True,0.1,0.1,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,910d3b55-d8c9-4077-bd71-acaffb2a40ec,ease of access,convgraph.node.chain.has_terminal_apex.true,False,0.5,0.0,1.4,0.1,0.183333,0.356667,5,False,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.branching_deficit,1.0,0.25,0.25,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.recency,0.0,0.15,0.0,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.exhaustion,0.0,-0.3,-0.0,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,response.semantic.llm.engagement.high,False,0.1,0.0,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,interview.strategy.self_count,0.0,-0.5,-0.0,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.has_attribute_foundation.true,True,0.1,0.1,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,fcb1241d-40da-4354-b85c-655c072cde93,grabbing a diet cola,convgraph.node.chain.has_terminal_apex.true,False,0.5,0.0,1.4,0.1,0.35,0.59,1,True,False,
1,early,branch,slot_fb3d5695e955,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,branch,slot_dd82f4cee3e5,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,branch,slot_fb44102fc634,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,branch,slot_9ffc4515685a,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,branch,slot_d58641fc0a59,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.branching_deficit
1,early,anchor,eb277121-2cd7-412d-a450-a52d01bd77bc,feeling sluggish at work,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.is_orphan
