turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,slot_28eae115257a,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_28eae115257a,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.1,0.1,28,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_9fc2ae82839a,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.1,0.1,29,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_adbc09b86d7f,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.1,0.1,30,False,False,
1,early,surface_tension,slot_0137dea58ad6,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,convgraph.node.llm.charge.negative,True,0.25,0.25,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_0137dea58ad6,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.35,0.35,25,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,31,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,31,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.1,0.1,31,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,31,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,31,False,False,
1,early,surface_tension,slot_8aa80e482a3b,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,31,False,False,
