turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,ascend,f8ea4584-a1be-491b-a094-7fbb46ec4eff,light natural flavor,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,b6d286b9-f250-4734-9766-bdee871d4495,no sugar or sweeteners,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,680ddf9a-4407-4681-b3f9-e1599b68ca27,avoiding post-consumption discomfort,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,291a5681-bee5-48ca-b442-478dea2368cb,avoiding sugar crash,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,c8748367-10d2-48b0-8ffa-daf739cca7e3,convenient grab-and-go option,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.chain.fan_in,3,0.033,0.099,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.focus.count.high,False,-0.8,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.chain.has_attribute_foundation.true,True,0.2,0.2,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,f357342e-71c3-455b-8e9c-7855dcf9e9cd,drinking without worry or guilt,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.549,0.549,7,False,False,
1,early,ascend,slot_028cd5b2d986,,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_4901c431bb9e,,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_a1493de1a1ff,,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_960fef9ae099,,(gated),,,0,1.0,0.0,0.0,0.0,10,False,True,convgraph.node.chain.gap.above
