turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.0,0.0,35,False,False,
1,early,surface_tension,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.0,0.0,35,False,False,
1,early,surface_tension,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.0,0.0,35,False,False,
1,early,surface_tension,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.0,0.0,36,False,False,
1,early,surface_tension,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.0,0.0,36,False,False,
1,early,surface_tension,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.0,0.0,36,False,False,
1,early,surface_tension,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.0,0.0,37,False,False,
1,early,surface_tension,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.0,0.0,37,False,False,
1,early,surface_tension,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.0,0.0,37,False,False,
1,early,surface_tension,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.0,0.0,38,False,False,
1,early,surface_tension,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.0,0.0,38,False,False,
1,early,surface_tension,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.0,0.0,38,False,False,
1,early,surface_tension,slot_089fb4cf890b,,convgraph.node.llm.elaboration.low,True,0.6,0.6,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_089fb4cf890b,,convgraph.node.llm.elaboration.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_089fb4cf890b,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_089fb4cf890b,,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_089fb4cf890b,,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_089fb4cf890b,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.6,0.6,8,False,False,
1,early,surface_tension,slot_64a16b23cea6,,convgraph.node.llm.elaboration.low,True,0.6,0.6,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_64a16b23cea6,,convgraph.node.llm.elaboration.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_64a16b23cea6,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_64a16b23cea6,,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_64a16b23cea6,,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_64a16b23cea6,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.6,0.6,9,False,False,
1,early,surface_tension,slot_a41fd22d9500,,convgraph.node.llm.elaboration.low,True,0.6,0.6,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_a41fd22d9500,,convgraph.node.llm.elaboration.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_a41fd22d9500,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_a41fd22d9500,,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_a41fd22d9500,,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_a41fd22d9500,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.6,0.6,10,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,convgraph.node.llm.elaboration.low,True,0.6,0.6,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,convgraph.node.llm.elaboration.high,False,-0.4,0.0,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,convgraph.node.llm.charge.negative,True,0.25,0.25,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_2dbf3879bcdb,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.85,0.85,4,False,False,
1,early,surface_tension,slot_5b26f8985210,,convgraph.node.llm.elaboration.low,True,0.6,0.6,1.0,0.0,0.6,0.6,11,False,False,
1,early,surface_tension,slot_5b26f8985210,,convgraph.node.llm.elaboration.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,11,False,False,
1,early,surface_tension,slot_5b26f8985210,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.6,0.6,11,False,False,
1,early,surface_tension,slot_5b26f8985210,,response.semantic.llm.certainty.low,False,0.8,0.0,1.0,0.0,0.6,0.6,11,False,False,
1,early,surface_tension,slot_5b26f8985210,,response.semantic.llm.certainty.mid,False,0.4,0.0,1.0,0.0,0.6,0.6,11,False,False,
1,early,surface_tension,slot_5b26f8985210,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.6,0.6,11,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.chain.has_attribute_foundation.true,False,0.35,0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,convgraph.node.chain.has_attribute_foundation.false,True,-0.5,-0.5,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,a6914dbd-0bc2-40cd-a09a-7a5984618eb2,trying to cut back on sugar,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,-0.05,-0.05,39,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,acbfcf70-fa97-4e37-b2ba-81bc520c20df,being thirsty and needing refreshment,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.8,0.8,5,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.chain.gap.above.true,True,0.5,0.5,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,c6df4002-8357-4b5f-8ca1-1a4e018586ed,at the convenience store,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,1.3,1.3,2,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.chain.has_attribute_foundation.true,False,0.35,0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,convgraph.node.chain.has_attribute_foundation.false,True,-0.5,-0.5,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,db398c00-a7a0-4fc7-a078-8a4c5ab2abca,regular sugary drinks feel like the wrong choice,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,-0.05,-0.05,40,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.chain.gap.above.true,False,0.5,0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.chain.has_attribute_foundation.true,True,0.35,0.35,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,6c328dab-9927-481a-8f9d-625511069896,choosing zero-sugar cola over regular,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.8,0.8,6,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_089fb4cf890b,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.6,0.6,12,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_64a16b23cea6,,interview.strategy.self_count,0.0,-0.15,-0.0,1.0,0.0,0.6,0.6,13,False,False,
1,early,ascend,slot_a41fd22d9500,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.6,0.6,14,False,False,
1,early,ascend,slot_a41fd22d9500,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.6,0.6,14,False,False,
