turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,ascend,c1710162-5d3e-4818-9770-8a689129b7e3,zero-sugar soda option available at store,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,7c6f7649-7988-4cef-adce-da25c76da042,automatic/habitual substitution at point of purchase,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.chain.fan_in,1,0.033,0.033,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.chain.has_attribute_foundation.true,True,0.2,0.2,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.183,0.183,6,False,False,
1,early,ascend,slot_dcc995df8b22,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_ce03b8e4df7d,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_eba15387579f,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ascend,slot_4997a3a15627,,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.above
1,early,ground,c1710162-5d3e-4818-9770-8a689129b7e3,zero-sugar soda option available at store,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,convgraph.node.chain.gap.below.true,True,0.3,0.3,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,convgraph.node.recency,0.0,0.25,0.0,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,interview.strategy.self_count,0.0,-0.4,-0.0,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,convgraph.node.chain.has_attribute_foundation.false,True,0.25,0.25,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,convgraph.node.chain.has_attribute_foundation.true,False,-0.2,0.0,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,meta.saturation.conversation.high,False,-0.4,0.0,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,e95d6eba-a503-425d-bf05-6212284da130,cutting back on sugar/regular drinks,meta.saturation.canonical.high,True,-0.3,-0.3,1.4,0.0,0.25,0.35,4,False,False,
1,early,ground,7c6f7649-7988-4cef-adce-da25c76da042,automatic/habitual substitution at point of purchase,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
1,early,ground,676f912c-1274-4e0a-8786-b5bf15d1a552,low emotional investment in zero-sugar choice,(gated),,,0,1.0,0.0,0.0,0.0,9,False,True,convgraph.node.chain.gap.below
