turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,ascend,7a5871cc-9caf-498a-8064-db1fb46f5028,whatever is available/in the fridge,(gated),,,0,1.0,0.0,0.0,0.0,24,False,True,convgraph.node.chain.gap.above
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.chain.fan_in,1,0.033,0.033,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.chain.has_attribute_foundation.true,True,0.2,0.2,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,f7b34b32-1c37-4a45-bd91-508f4899f92e,convenience of availability,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.483,0.483,5,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.chain.fan_in,0,0.033,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.chain.has_attribute_foundation.true,False,0.2,0.0,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,61ae44e1-a074-4562-bc2d-c26793b25bf8,trying to cut back on sugar,convgraph.node.chain.has_attribute_foundation.false,True,-0.5,-0.5,1.0,0.0,-0.25,-0.25,20,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.chain.gap.above.true,True,0.25,0.25,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.chain.fan_in,0,0.033,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.exhaustion,0.0,-0.8,-0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.focus.count.medium,False,-0.4,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,interview.strategy.self_count,0.0,-1.5,-0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.chain.has_attribute_foundation.true,True,0.2,0.2,1.0,0.0,0.45,0.45,6,False,False,
1,early,ascend,e4a95aba-4f07-42e8-9d54-08400ffd0e34,diet/low-sugar version option,convgraph.node.chain.has_attribute_foundation.false,False,-0.5,0.0,1.0,0.0,0.45,0.45,6,False,False,
