turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,53b31856-aa36-4c6a-a4ca-2ba3a1bddc2d,regular afternoon at work,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,39,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,beb8185f-19f1-4c5b-b2c0-1fb76dced670,feeling sluggish mid-afternoon,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,40,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,2a62724d-4ccd-4bd6-b6e5-a45038d72e97,water not stimulating enough,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,41,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,5a64ad3d-1230-423f-94d4-02e58f54be31,get an energy boost to push through the afternoon,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,42,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,c21c2d41-12f3-4da2-80c2-1065cded0670,carbonation and caffeine combination that hits different,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,43,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,6b1796b8-bde7-44b2-83e0-af3a87a0ba7d,grabbing a Coke from the break room fridge,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,44,False,False,
1,early,surface_tension,slot_48cecc3a3611,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,response.semantic.llm.certainty.mid,True,0.2,0.2,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_48cecc3a3611,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.1,-0.1,45,False,False,
1,early,surface_tension,slot_56d796222b37,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.15,0.15,37,False,False,
1,early,surface_tension,slot_56d796222b37,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.15,0.15,37,False,False,
1,early,surface_tension,slot_56d796222b37,,convgraph.node.llm.charge.negative,True,0.25,0.25,1.0,0.0,0.15,0.15,37,False,False,
