turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,2026cc2f-0589-4beb-98c9-296065a21411,at work during the day,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.1,0.1,38,False,False,
1,early,surface_tension,531fc530-b277-4f2d-98a1-823053f9bea3,feeling thirsty with a drink readily available,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,39,False,False,
1,early,surface_tension,531fc530-b277-4f2d-98a1-823053f9bea3,feeling thirsty with a drink readily available,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,39,False,False,
1,early,surface_tension,531fc530-b277-4f2d-98a1-823053f9bea3,feeling thirsty with a drink readily available,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,39,False,False,
1,early,surface_tension,531fc530-b277-4f2d-98a1-823053f9bea3,feeling thirsty with a drink readily available,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,39,False,False,
1,early,surface_tension,531fc530-b277-4f2d-98a1-823053f9bea3,feeling thirsty with a drink readily available,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,39,False,False,
