turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,slot_1289b4dabc43,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_1289b4dabc43,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.3,-0.3,11,False,False,
1,early,surface_tension,slot_59defe082df8,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_59defe082df8,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.3,-0.3,12,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,surface_tension,slot_e3fc07a76a8e,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,-0.3,-0.3,13,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_1289b4dabc43,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.6,0.6,4,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_59defe082df8,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.45,0.45,8,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.recency,0.0,0.3,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.focus.count.high,False,-0.4,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,response.semantic.llm.engagement.low,True,-0.3,-0.3,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ascend,slot_e3fc07a76a8e,,interview.strategy.self_count,0.0,-0.3,-0.0,1.0,0.0,0.45,0.45,9,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.exhaustion,0.0,-0.4,-0.0,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,convgraph.node.llm.elaboration.high,False,0.05,0.0,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,interview.strategy.self_count,0.0,-0.3,-0.0,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,meta.saturation.conversation.high,False,-0.4,0.0,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_1289b4dabc43,,meta.saturation.canonical.high,True,-0.3,-0.3,1.2,0.0,0.45,0.54,5,False,False,
1,early,ground,slot_59defe082df8,,convgraph.node.recency,0.0,0.3,0.0,1.2,0.0,0.45,0.54,6,False,False,
1,early,ground,slot_59defe082df8,,convgraph.node.novelty.high,True,0.25,0.25,1.2,0.0,0.45,0.54,6,False,False,
1,early,ground,slot_59defe082df8,,convgraph.node.focus.streak.none,True,0.3,0.3,1.2,0.0,0.45,0.54,6,False,False,
1,early,ground,slot_59defe082df8,,convgraph.node.focus.count.none,True,0.2,0.2,1.2,0.0,0.45,0.54,6,False,False,
