turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,convgraph.node.novelty.high,True,0.25,0.25,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,convgraph.node.recency,0.0,0.15,0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,e2d2a9f3-b4ef-48a0-9d30-3b2890f8f789,in the middle of a busy meeting block at work,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.35,0.35,16,False,False,
1,early,surface_tension,3a87659e-69d7-47e5-8170-42324c7b2228,needing an energy boost during a demanding workday,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.35,0.35,17,False,False,
