turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,slot_e8e9680cdbce,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,convgraph.node.llm.charge.negative,False,0.25,0.0,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_e8e9680cdbce,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.1,0.1,25,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,convgraph.node.llm.charge.negative,True,0.25,0.25,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_cb8ed1137f52,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.35,0.35,22,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,convgraph.node.llm.charge.negative,True,0.25,0.25,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,response.semantic.llm.certainty.low,True,0.4,0.4,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.35,0.35,23,False,False,
1,early,surface_tension,slot_b0b1848fd77e,,meta.saturation.canonical.high,True,-0.3,-0.3,1.0,0.0,0.35,0.35,23,False,False,
