turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
1,early,surface_tension,8e3bb68e-2ad2-455a-9edf-b5462bf17604,Tuesday afternoon at work,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.0,0.0,33,False,False,
1,early,surface_tension,8e3bb68e-2ad2-455a-9edf-b5462bf17604,Tuesday afternoon at work,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.0,0.0,33,False,False,
1,early,surface_tension,8e3bb68e-2ad2-455a-9edf-b5462bf17604,Tuesday afternoon at work,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,0.0,0.0,33,False,False,
1,early,surface_tension,8e3bb68e-2ad2-455a-9edf-b5462bf17604,Tuesday afternoon at work,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.0,0.0,33,False,False,
1,early,surface_tension,8e3bb68e-2ad2-455a-9edf-b5462bf17604,Tuesday afternoon at work,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,33,False,False,
1,early,surface_tension,96639ae8-2a4b-457c-ace3-8c09086e798c,3 o'clock slump hitting,convgraph.node.yield_stagnation.true,False,0.25,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,96639ae8-2a4b-457c-ace3-8c09086e798c,3 o'clock slump hitting,convgraph.node.focus.count.medium,False,0.1,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,96639ae8-2a4b-457c-ace3-8c09086e798c,3 o'clock slump hitting,response.semantic.llm.certainty.low,False,0.4,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,96639ae8-2a4b-457c-ace3-8c09086e798c,3 o'clock slump hitting,response.semantic.llm.certainty.mid,False,0.2,0.0,1.0,0.0,0.0,0.0,34,False,False,
1,early,surface_tension,96639ae8-2a4b-457c-ace3-8c09086e798c,3 o'clock slump hitting,interview.strategy.self_count,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,34,False,False,
